tripduration.int32(),starttime.date(2006-01-02 15:04:05),stoptime.date(2006-01-02 15:04:05),start_station_id.string(),start_station_name.string(),start_station_latitude.auto(),start_station_longitude.auto(),end_station_id.string(),end_station_name.string(),end_station_latitude.auto(),end_station_longitude.auto(),bikeid.string(),usertype.string(),birth_year.auto(),gender.auto()
235,2015-03-19 21:41:10,2015-03-19 21:45:05,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,1002,Subscriber,1984,1
337,2015-03-19 21:48:05,2015-03-19 21:53:43,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,756,Subscriber,1992,1
306,2015-03-19 21:58:12,2015-03-19 22:03:18,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1087,Subscriber,1990,1
325,2015-03-19 21:59:38,2015-03-19 22:05:04,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,705,Subscriber,1982,1
335,2015-03-19 22:04:22,2015-03-19 22:09:58,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1056,Subscriber,1988,1
323,2015-03-19 22:04:28,2015-03-19 22:09:52,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,718,Customer,1982,2
279,2015-03-19 22:07:48,2015-03-19 22:12:27,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,971,Subscriber,1996,1
115,2015-03-19 22:16:43,2015-03-19 22:18:39,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,660,Customer,1990,1
501,2015-03-19 22:46:37,2015-03-19 22:54:59,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,647,Subscriber,1988,1
486,2015-03-19 22:50:48,2015-03-19 22:58:54,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1298,Subscriber,1978,2
242,2015-03-19 23:15:46,2015-03-19 23:19:49,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,891,Subscriber,1985,1
394,2015-03-19 23:16:14,2015-03-19 23:22:48,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,681,Subscriber,1982,1
187,2015-03-19 23:32:15,2015-03-19 23:35:23,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1304,Subscriber,1984,1
1340,2015-03-19 23:57:33,2015-03-20 00:19:54,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,674,Subscriber,1964,1
395,2015-03-20 00:37:31,2015-03-20 00:44:06,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,870,Subscriber,1982,1
631,2015-03-20 02:09:45,2015-03-20 02:20:16,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,971,Subscriber,1995,1
98,2015-03-20 02:22:05,2015-03-20 02:23:43,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,999,Customer,1984,1
16554588,2015-03-20 02:24:09,2015-09-27 16:53:58,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,714,Customer,1984,1
368,2015-03-20 02:24:33,2015-03-20 02:30:42,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,928,Subscriber,1987,1
619,2015-03-20 02:47:06,2015-03-20 02:57:26,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,690,Subscriber,1986,1
373,2015-03-20 03:55:00,2015-03-20 04:01:14,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1108,Subscriber,1988,1
252,2015-03-20 05:53:01,2015-03-20 05:57:14,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,751,Customer,1970,1
157,2015-03-20 05:56:02,2015-03-20 05:58:40,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1281,Customer,1992,2
615,2015-03-20 05:59:00,2015-03-20 06:09:15,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,738,Customer,1960,2
497,2015-03-20 06:18:15,2015-03-20 06:26:33,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,744,Subscriber,1988,2
525,2015-03-20 06:31:46,2015-03-20 06:40:32,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1088,Customer,1961,2
833,2015-03-20 06:39:04,2015-03-20 06:52:57,115,Porter Square Station,42.387995,-71.119084,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1266,Customer,1961,1
534,2015-03-20 06:45:54,2015-03-20 06:54:48,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,938,Customer,1989,2
340,2015-03-20 07:00:05,2015-03-20 07:05:46,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1047,Customer,1987,2
573,2015-03-20 07:03:51,2015-03-20 07:13:25,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1100,Subscriber,1962,1
246,2015-03-20 07:19:13,2015-03-20 07:23:19,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,117,Binney St / Sixth St,42.366095,-71.086388,647,Subscriber,1985,1
228,2015-03-20 07:20:39,2015-03-20 07:24:27,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,117,Binney St / Sixth St,42.366095,-71.086388,869,Subscriber,1968,1
91,2015-03-20 07:23:10,2015-03-20 07:24:42,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,877,Subscriber,1981,2
503,2015-03-20 07:28:36,2015-03-20 07:36:59,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,639,Subscriber,1977,1
1196,2015-03-20 07:33:51,2015-03-20 07:53:47,140,Danehy Park,42.388966,-71.132788,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,637,Subscriber,1984,1
335,2015-03-20 07:42:39,2015-03-20 07:48:15,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1264,Subscriber,1984,1
306,2015-03-20 07:45:29,2015-03-20 07:50:35,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1312,Customer,1982,1
553,2015-03-20 07:46:09,2015-03-20 07:55:22,107,Ames St at Main St,42.3625,-71.08822,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,891,Subscriber,1949,2
367,2015-03-20 07:46:34,2015-03-20 07:52:41,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,766,Subscriber,1985,1
328,2015-03-20 07:51:44,2015-03-20 07:57:12,115,Porter Square Station,42.387995,-71.119084,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,1287,Customer,1977,1
277,2015-03-20 07:52:04,2015-03-20 07:56:42,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1056,Customer,1986,1
539,2015-03-20 07:54:05,2015-03-20 08:03:05,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,141,Kendall Street,42.363560158429884,-71.08216792345047,1102,Customer,1979,1
524,2015-03-20 07:56:19,2015-03-20 08:05:04,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,759,Subscriber,1965,1
566,2015-03-20 07:57:02,2015-03-20 08:06:28,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,761,Subscriber,1979,1
523,2015-03-20 07:59:34,2015-03-20 08:08:17,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1083,Subscriber,1969,1
348,2015-03-20 08:03:34,2015-03-20 08:09:22,107,Ames St at Main St,42.3625,-71.08822,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,659,Customer,1965,1
629,2015-03-20 08:03:43,2015-03-20 08:14:12,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,896,Subscriber,1983,1
383,2015-03-20 08:04:19,2015-03-20 08:10:42,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,771,Subscriber,1979,2
260,2015-03-20 08:05:44,2015-03-20 08:10:05,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,871,Customer,1978,1
1179,2015-03-20 08:06:57,2015-03-20 08:26:37,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,649,Subscriber,\N,0
474,2015-03-20 08:09:10,2015-03-20 08:17:04,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,909,Subscriber,\N,0
646,2015-03-20 08:11:20,2015-03-20 08:22:06,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,778,Customer,1965,1
671,2015-03-20 08:13:09,2015-03-20 08:24:21,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,786,Customer,1971,2
607,2015-03-20 08:13:49,2015-03-20 08:23:57,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,717,Customer,1989,2
854,2015-03-20 08:14:24,2015-03-20 08:28:38,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1087,Customer,1979,1
350,2015-03-20 08:14:46,2015-03-20 08:20:37,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1282,Subscriber,1981,2
560,2015-03-20 08:15:45,2015-03-20 08:25:06,143,EF - North Point Park,42.369885,-71.069957,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1311,Customer,1979,1
462,2015-03-20 08:18:40,2015-03-20 08:26:22,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,923,Customer,1974,2
323,2015-03-20 08:20:02,2015-03-20 08:25:26,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,870,Customer,1978,1
445,2015-03-20 08:20:35,2015-03-20 08:28:01,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,668,Customer,1982,2
730,2015-03-20 08:24:00,2015-03-20 08:36:11,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,141,Kendall Street,42.363560158429884,-71.08216792345047,1294,Subscriber,1977,2
456,2015-03-20 08:25:08,2015-03-20 08:32:45,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,107,Ames St at Main St,42.3625,-71.08822,868,Subscriber,1986,1
622,2015-03-20 08:25:20,2015-03-20 08:35:43,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,666,Subscriber,1967,1
449,2015-03-20 08:27:20,2015-03-20 08:34:50,117,Binney St / Sixth St,42.366095,-71.086388,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,948,Customer,1973,1
164,2015-03-20 08:34:23,2015-03-20 08:37:07,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,1264,Subscriber,1979,1
464,2015-03-20 08:34:49,2015-03-20 08:42:34,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1108,Customer,1973,2
516,2015-03-20 08:35:48,2015-03-20 08:44:25,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,948,Subscriber,1978,1
184,2015-03-20 08:36:13,2015-03-20 08:39:17,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1082,Subscriber,1983,1
450,2015-03-20 08:37:24,2015-03-20 08:44:55,107,Ames St at Main St,42.3625,-71.08822,143,EF - North Point Park,42.369885,-71.069957,1171,Subscriber,1984,1
425,2015-03-20 08:41:00,2015-03-20 08:48:06,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1084,Customer,1978,1
506,2015-03-20 08:41:41,2015-03-20 08:50:07,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,870,Subscriber,1987,1
388,2015-03-20 08:42:24,2015-03-20 08:48:52,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1073,Subscriber,1974,2
414,2015-03-20 08:43:44,2015-03-20 08:50:39,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,679,Customer,1960,1
364,2015-03-20 08:44:19,2015-03-20 08:50:24,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,651,Subscriber,1981,1
269,2015-03-20 08:46:08,2015-03-20 08:50:37,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,142,Alewife Station at Russell Field,42.396105,-71.139459,749,Customer,1977,1
133,2015-03-20 08:46:16,2015-03-20 08:48:30,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,718,Customer,1990,1
477,2015-03-20 08:47:10,2015-03-20 08:55:08,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,107,Ames St at Main St,42.3625,-71.08822,1300,Subscriber,1989,2
503,2015-03-20 08:49:41,2015-03-20 08:58:04,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1271,Subscriber,1968,1
1055,2015-03-20 08:51:25,2015-03-20 09:09:01,143,EF - North Point Park,42.369885,-71.069957,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,1086,Customer,1955,1
320,2015-03-20 08:53:00,2015-03-20 08:58:20,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,117,Binney St / Sixth St,42.366095,-71.086388,1087,Subscriber,1982,2
337,2015-03-20 08:53:59,2015-03-20 08:59:37,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,756,Subscriber,1987,1
326,2015-03-20 08:54:36,2015-03-20 09:00:02,107,Ames St at Main St,42.3625,-71.08822,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,676,Subscriber,1982,1
253,2015-03-20 08:56:37,2015-03-20 09:00:50,143,EF - North Point Park,42.369885,-71.069957,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1171,Customer,1970,1
435,2015-03-20 08:56:56,2015-03-20 09:04:12,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1108,Subscriber,1978,1
310,2015-03-20 08:56:59,2015-03-20 09:02:09,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1076,Subscriber,1981,1
242,2015-03-20 08:58:33,2015-03-20 09:02:35,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1099,Subscriber,1980,1
185,2015-03-20 08:59:23,2015-03-20 09:02:28,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,951,Subscriber,1984,1
274,2015-03-20 08:59:56,2015-03-20 09:04:31,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,923,Customer,1970,1
283,2015-03-20 09:00:18,2015-03-20 09:05:02,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1312,Customer,1962,1
136,2015-03-20 09:02:12,2015-03-20 09:04:29,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,143,EF - North Point Park,42.369885,-71.069957,851,Subscriber,1991,1
204,2015-03-20 09:04:04,2015-03-20 09:07:29,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,769,Customer,1983,1
370,2015-03-20 09:05:51,2015-03-20 09:12:01,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,740,Customer,1987,2
233,2015-03-20 09:06:02,2015-03-20 09:09:55,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,691,Subscriber,1982,1
578,2015-03-20 09:07:30,2015-03-20 09:17:08,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,767,Customer,1959,1
727,2015-03-20 09:07:53,2015-03-20 09:20:00,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,140,Danehy Park,42.388966,-71.132788,799,Customer,1984,1
329,2015-03-20 09:08:05,2015-03-20 09:13:35,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1304,Subscriber,1987,2
