"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"329","2016-02-12 18:19:14","2016-02-12 18:24:44","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","707","Subscriber","1989","1"
"181","2016-02-12 18:23:19","2016-02-12 18:26:21","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1282","Subscriber","1981","1"
"316","2016-02-12 18:24:36","2016-02-12 18:29:52","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","861","Subscriber","1993","1"
"707","2016-02-12 18:26:27","2016-02-12 18:38:14","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","652","Subscriber","1984","1"
"196","2016-02-12 18:27:48","2016-02-12 18:31:04","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1062","Subscriber","1993","1"
"486","2016-02-12 18:27:53","2016-02-12 18:35:59","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","940","Customer","1973","2"
"1444","2016-02-12 18:29:21","2016-02-12 18:53:26","141","Kendall Street","42.363560158429884","-71.08216792345047","115","Porter Square Station","42.387995","-71.119084","1109","Subscriber","1981","1"
"326","2016-02-12 18:33:59","2016-02-12 18:39:25","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1564","Subscriber","1989","1"
"162","2016-02-12 18:36:03","2016-02-12 18:38:46","177","University Park","42.36264779118595","-71.10006093978882","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","640","Subscriber","1992","1"
"282","2016-02-12 18:36:07","2016-02-12 18:40:49","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","707","Customer","1988","1"
"414","2016-02-12 18:44:58","2016-02-12 18:51:53","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1555","Subscriber","1975","1"
"385","2016-02-12 18:47:53","2016-02-12 18:54:19","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1324","Subscriber","1987","2"
"591","2016-02-12 18:48:37","2016-02-12 18:58:29","143","EF - North Point Park","42.369885","-71.069957","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1092","Subscriber","1991","1"
"16870","2016-02-12 18:50:36","2016-02-12 23:31:47","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1568","Subscriber","1977","1"
"220","2016-02-12 18:51:46","2016-02-12 18:55:27","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","802","Subscriber","1992","1"
"635","2016-02-12 18:52:03","2016-02-12 19:02:39","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","735","Subscriber","1995","1"
"474","2016-02-12 18:56:31","2016-02-12 19:04:25","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","639","Subscriber",\N,"0"
"604","2016-02-12 18:56:33","2016-02-12 19:06:37","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","770","Subscriber",\N,"0"
"271","2016-02-12 18:58:21","2016-02-12 19:02:52","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","782","Customer","1990","1"
"308","2016-02-12 19:00:27","2016-02-12 19:05:36","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","983","Subscriber","1992","1"
"342","2016-02-12 19:02:10","2016-02-12 19:07:53","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1526","Subscriber","1987","2"
"257","2016-02-12 19:07:22","2016-02-12 19:11:39","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1271","Subscriber","1986","1"
"603","2016-02-12 19:08:45","2016-02-12 19:18:49","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","707","Subscriber","1988","2"
"455","2016-02-12 19:17:57","2016-02-12 19:25:32","179","MIT Vassar St","42.355601213279265","-71.10394477844238","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","747","Subscriber","1987","1"
"515","2016-02-12 19:19:51","2016-02-12 19:28:27","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","662","Subscriber","1982","1"
"270","2016-02-12 19:28:43","2016-02-12 19:33:14","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1083","Customer","1981","1"
"582","2016-02-12 19:29:48","2016-02-12 19:39:31","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","999","Subscriber","1973","1"
"462","2016-02-12 19:44:53","2016-02-12 19:52:36","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","140","Danehy Park","42.388966","-71.132788","822","Subscriber","1987","2"
"283","2016-02-12 19:46:20","2016-02-12 19:51:03","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1062","Subscriber","1990","1"
"455","2016-02-12 19:46:55","2016-02-12 19:54:31","107","Ames St at Main St","42.3625","-71.08822","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1559","Subscriber","1992","1"
"464","2016-02-12 19:47:42","2016-02-12 19:55:27","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","923","Subscriber","1983","1"
"251","2016-02-12 19:51:02","2016-02-12 19:55:14","107","Ames St at Main St","42.3625","-71.08822","177","University Park","42.36264779118595","-71.10006093978882","938","Subscriber","1985","1"
"403","2016-02-12 19:53:45","2016-02-12 20:00:28","107","Ames St at Main St","42.3625","-71.08822","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","773","Subscriber","1985","1"
"326","2016-02-12 19:55:40","2016-02-12 20:01:07","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1296","Subscriber","1983","1"
"385","2016-02-12 19:58:21","2016-02-12 20:04:47","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1094","Subscriber","1986","1"
"409","2016-02-12 20:04:31","2016-02-12 20:11:20","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1296","Subscriber","1983","1"
"494","2016-02-12 20:05:02","2016-02-12 20:13:16","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","107","Ames St at Main St","42.3625","-71.08822","1559","Subscriber","1992","1"
"538","2016-02-12 20:05:06","2016-02-12 20:14:04","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","754","Subscriber","1989","1"
"576","2016-02-12 20:07:57","2016-02-12 20:17:34","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1279","Subscriber","1984","1"
"310","2016-02-12 20:14:09","2016-02-12 20:19:19","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","650","Subscriber","1982","1"
"1101","2016-02-12 20:19:33","2016-02-12 20:37:55","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1303","Subscriber","1982","2"
"510","2016-02-12 20:20:52","2016-02-12 20:29:23","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","928","Subscriber","1982","1"
"670","2016-02-12 20:27:43","2016-02-12 20:38:54","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","1105","Subscriber","1988","1"
"216","2016-02-12 20:45:08","2016-02-12 20:48:45","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1087","Subscriber","1988","1"
"607","2016-02-12 20:49:13","2016-02-12 20:59:21","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","141","Kendall Street","42.363560158429884","-71.08216792345047","662","Customer","1975","1"
"420","2016-02-12 20:51:44","2016-02-12 20:58:45","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1073","Subscriber","1987","1"
"284","2016-02-12 20:51:46","2016-02-12 20:56:31","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1548","Subscriber","1983","2"
"622","2016-02-12 20:52:09","2016-02-12 21:02:31","107","Ames St at Main St","42.3625","-71.08822","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1559","Subscriber","1992","1"
"252","2016-02-12 21:02:57","2016-02-12 21:07:10","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1297","Subscriber","1989","1"
"390","2016-02-12 21:03:15","2016-02-12 21:09:46","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","706","Subscriber","1993","1"
"315","2016-02-12 21:08:50","2016-02-12 21:14:06","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","705","Subscriber","1980","1"
"389","2016-02-12 21:29:44","2016-02-12 21:36:13","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1022","Subscriber","1984","1"
"502","2016-02-12 21:35:21","2016-02-12 21:43:43","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1096","Subscriber","1985","1"
"438","2016-02-12 21:43:19","2016-02-12 21:50:37","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","176","Lesley University","42.38674802045056","-71.11901879310608","900","Subscriber","1994","2"
"231","2016-02-12 17:24:08","2016-02-12 17:28:00","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","107","Ames St at Main St","42.3625","-71.08822","938","Subscriber","1996","1"
"399","2016-02-12 17:35:43","2016-02-12 17:42:22","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","691","Subscriber","1992","1"
"215","2016-02-12 17:46:48","2016-02-12 17:50:24","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","177","University Park","42.36264779118595","-71.10006093978882","640","Subscriber","1989","1"
"282","2016-02-12 17:54:15","2016-02-12 17:58:58","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","866","Subscriber","1994","1"
"272","2016-02-12 18:15:31","2016-02-12 18:20:04","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1089","Subscriber","1998","1"
"298","2016-02-12 18:47:33","2016-02-12 18:52:31","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","107","Ames St at Main St","42.3625","-71.08822","1564","Subscriber","1982","1"
"208","2016-02-12 19:10:33","2016-02-12 19:14:01","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1062","Subscriber","1993","1"
"269","2016-02-12 20:40:13","2016-02-12 20:44:42","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1282","Subscriber","1991","1"
"582","2016-02-12 21:05:14","2016-02-12 21:14:56","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","652","Subscriber","1994","1"
"605","2016-02-12 21:10:11","2016-02-12 21:20:16","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","754","Subscriber","1989","1"
"204","2016-02-12 21:17:18","2016-02-12 21:20:42","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1092","Subscriber","1993","1"
"232","2016-02-12 21:18:44","2016-02-12 21:22:37","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1293","Subscriber","1991","1"
"207","2016-02-12 21:44:46","2016-02-12 21:48:13","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1313","Subscriber","1987","1"
"295","2016-02-12 21:54:48","2016-02-12 21:59:44","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","180","Mt Auburn","42.37478628706384","-71.13320231437683","896","Subscriber","1986","1"
"294","2016-02-12 22:14:34","2016-02-12 22:19:28","107","Ames St at Main St","42.3625","-71.08822","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","932","Subscriber","1988","1"
"483","2016-02-12 22:15:46","2016-02-12 22:23:50","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","646","Subscriber","1993","1"
"350","2016-02-12 22:19:31","2016-02-12 22:25:21","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","705","Subscriber","1992","1"
